town,county,office,district,party,candidate,winner,votes
Kensington,Rockingham,State Representative,16,,Scatter,False,0
South Hampton,Rockingham,State Representative,16,,Scatter,False,2
East Kingston,Rockingham,State Representative,16,D,Webber,False,0
Kensington,Rockingham,State Representative,16,D,Webber,False,1
South Hampton,Rockingham,State Representative,16,D,Webber,False,0
Newfields,Rockingham,State Representative,17,D,Cahill,False,0
Newmarket,Rockingham,State Representative,17,D,Cahill,False,0
Newfields,Rockingham,State Representative,17,D,Connery III,False,0
Newmarket,Rockingham,State Representative,17,D,Connery III,False,0
Newfields,Rockingham,State Representative,17,R,Davenport,True,122
Newmarket,Rockingham,State Representative,17,R,Davenport,True,425
Newfields,Rockingham,State Representative,17,D,Moody,False,0
Newmarket,Rockingham,State Representative,17,D,Moody,False,4
Newfields,Rockingham,State Representative,17,,Scanlon,False,77
Newmarket,Rockingham,State Representative,17,,Scanlon,False,55
Newfields,Rockingham,State Representative,17,,Scatter,False,0
Newmarket,Rockingham,State Representative,17,,Scatter,False,11
Newfields,Rockingham,State Representative,17,R,Schroadter,True,121
Newmarket,Rockingham,State Representative,17,R,Schroadter,True,388
Exeter,Rockingham,State Representative,18,D,Briden,False,0
Exeter,Rockingham,State Representative,18,D,Flockhart,False,1
Exeter,Rockingham,State Representative,18,R,Grisiet,True,703
Exeter,Rockingham,State Representative,18,R,Heffron,False,0
Exeter,Rockingham,State Representative,18,R,L. Quandt,True,803
Exeter,Rockingham,State Representative,18,R,M. Quandt,True,836
Exeter,Rockingham,State Representative,18,,Scatter,False,15
Exeter,Rockingham,State Representative,18,D,Schlachman,False,1
Exeter,Rockingham,State Representative,18,R,Suprock,True,675
Stratham,Rockingham,State Representative,19,R,Abrami,True,753
Stratham,Rockingham,State Representative,19,R,Copeland,True,475
Stratham,Rockingham,State Representative,19,,Scatter,False,5
Stratham,Rockingham,State Representative,19,R,Ward,False,464
Hampton Falls,Rockingham,State Representative,20,R,A. Perkins,True,220
Seabrook,Rockingham,State Representative,20,R,A. Perkins,True,281
Hampton Falls,Rockingham,State Representative,20,R,Khan,False,4
Seabrook,Rockingham,State Representative,20,R,Khan,False,288
Hampton Falls,Rockingham,State Representative,20,R,L. Perkins,True,85
Seabrook,Rockingham,State Representative,20,R,L. Perkins,True,245
Hampton Falls,Rockingham,State Representative,20,,Scatter,False,3
Seabrook,Rockingham,State Representative,20,,Scatter,False,0
Hampton,Rockingham,State Representative,21,D,"Cushing, Jr.",False,0
Hampton,Rockingham,State Representative,21,D,Desrosiers,False,1
Hampton,Rockingham,State Representative,21,D,Edgar,False,0
Hampton,Rockingham,State Representative,21,R,Emerick,True,804
Hampton,Rockingham,State Representative,21,R,Korowski,True,729
Hampton,Rockingham,State Representative,21,D,Muns,False,2
Hampton,Rockingham,State Representative,21,R,Rice,True,831
Hampton,Rockingham,State Representative,21,,Scatter,False,11
Hampton,Rockingham,State Representative,21,R,Sheffert,True,747
North Hampton,Rockingham,State Representative,22,D,Day,False,0
North Hampton,Rockingham,State Representative,22,R,Peckham,True,393
North Hampton,Rockingham,State Representative,22,,Scatter,False,0
Greenland,Rockingham,State Representative,23,,Scatter,False,7
Newington,Rockingham,State Representative,23,,Scatter,False,0
Greenland,Rockingham,State Representative,23,R,Tucker,True,302
Newington,Rockingham,State Representative,23,R,Tucker,True,78
New Castle,Rockingham,State Representative,24,D,Borden,False,2
Rye,Rockingham,State Representative,24,D,Borden,False,0
New Castle,Rockingham,State Representative,24,,Scatter,False,3
Rye,Rockingham,State Representative,24,,Scatter,False,2
New Castle,Rockingham,State Representative,24,D,Sherman,False,1
Rye,Rockingham,State Representative,24,D,Sherman,False,2
New Castle,Rockingham,State Representative,24,R,Smith,True,167
Rye,Rockingham,State Representative,24,R,Smith,True,582
New Castle,Rockingham,State Representative,24,R,Tweedie,True,73
Rye,Rockingham,State Representative,24,R,Tweedie,True,341
Portsmouth,Rockingham,State Representative,25,D,Pantelakos,False,1
Portsmouth,Rockingham,State Representative,25,R,Reilley,True,119
Portsmouth,Rockingham,State Representative,25,,Scatter,False,3
Portsmouth,Rockingham,State Representative,26,R,Brighton,True,129
Portsmouth,Rockingham,State Representative,26,D,Norelli,False,0
Portsmouth,Rockingham,State Representative,26,,Scatter,False,3
Portsmouth,Rockingham,State Representative,27,,Scarlotto w-in,False,11
Portsmouth,Rockingham,State Representative,27,,Scatter,False,10
Portsmouth,Rockingham,State Representative,27,,St. Laurent w-in,False,20
Portsmouth,Rockingham,State Representative,28,R,Foster,True,192
Portsmouth,Rockingham,State Representative,28,,Scatter,False,0
Portsmouth,Rockingham,State Representative,28,D,Ward,False,0
Portsmouth,Rockingham,State Representative,29,R,Clough,True,159
Portsmouth,Rockingham,State Representative,29,,Scatter,False,1
Portsmouth,Rockingham,State Representative,29,D,Wazlaw,False,0
Portsmouth,Rockingham,State Representative,30,D,Cali-Pitts,False,1
Portsmouth,Rockingham,State Representative,30,R,Doherty,False,262
Portsmouth,Rockingham,State Representative,30,R,Kervick,True,322
Portsmouth,Rockingham,State Representative,30,,Scatter,False,3
Portsmouth,Rockingham,State Representative,30,D,Serlin,False,2
Greenland,Rockingham,State Representative,31,R,Boyle,True,110
Newington,Rockingham,State Representative,31,R,Boyle,True,49
North Hampton,Rockingham,State Representative,31,R,Boyle,True,278
Portsmouth,Rockingham,State Representative,31,R,Boyle,True,87
Greenland,Rockingham,State Representative,31,R,Rolston,False,192
Newington,Rockingham,State Representative,31,R,Rolston,False,31
North Hampton,Rockingham,State Representative,31,R,Rolston,False,125
Portsmouth,Rockingham,State Representative,31,R,Rolston,False,57
Greenland,Rockingham,State Representative,31,,Scatter,False,2
Newington,Rockingham,State Representative,31,,Scatter,False,1
North Hampton,Rockingham,State Representative,31,,Scatter,False,0
Portsmouth,Rockingham,State Representative,31,,Scatter,False,2
Candia,Rockingham,State Representative,32,R,Cady,False,195
Deerfield,Rockingham,State Representative,32,R,Cady,False,238
Northwood,Rockingham,State Representative,32,R,Cady,False,146
Nottingham,Rockingham,State Representative,32,R,Cady,False,158
Candia,Rockingham,State Representative,32,R,Gorman,True,257
Deerfield,Rockingham,State Representative,32,R,Gorman,True,235
Northwood,Rockingham,State Representative,32,R,Gorman,True,225
Nottingham,Rockingham,State Representative,32,R,Gorman,True,227
Candia,Rockingham,State Representative,32,D,Mann,False,0
Deerfield,Rockingham,State Representative,32,D,Mann,False,3
Northwood,Rockingham,State Representative,32,D,Mann,False,2
Nottingham,Rockingham,State Representative,32,D,Mann,False,0
Candia,Rockingham,State Representative,32,,Scatter,False,1
Deerfield,Rockingham,State Representative,32,,Scatter,False,4
Northwood,Rockingham,State Representative,32,,Scatter,False,0
Nottingham,Rockingham,State Representative,32,,Scatter,False,1
Brentwood,Rockingham,State Representative,33,R,Comerford,True,310
Danville,Rockingham,State Representative,33,R,Comerford,True,310
Fremont,Rockingham,State Representative,33,R,Comerford,True,372
Brentwood,Rockingham,State Representative,33,D,Manos,False,0
Danville,Rockingham,State Representative,33,D,Manos,False,0
Fremont,Rockingham,State Representative,33,D,Manos,False,2
Brentwood,Rockingham,State Representative,33,,Scatter,False,0
Danville,Rockingham,State Representative,33,,Scatter,False,1
Fremont,Rockingham,State Representative,33,,Scatter,False,6
Atkinson,Rockingham,State Representative,34,R,Alavosus,False,44
Hampstead,Rockingham,State Representative,34,R,Alavosus,False,43
Kingston,Rockingham,State Representative,34,R,Alavosus,False,23
Plaistow,Rockingham,State Representative,34,R,Alavosus,False,25
Atkinson,Rockingham,State Representative,34,D,Cheney,False,0
Hampstead,Rockingham,State Representative,34,D,Cheney,False,0
Kingston,Rockingham,State Representative,34,D,Cheney,False,0
Plaistow,Rockingham,State Representative,34,D,Cheney,False,5
Atkinson,Rockingham,State Representative,34,R,Cincotta,False,61
Hampstead,Rockingham,State Representative,34,R,Cincotta,False,58
Kingston,Rockingham,State Representative,34,R,Cincotta,False,38
Plaistow,Rockingham,State Representative,34,R,Cincotta,False,26
Atkinson,Rockingham,State Representative,34,R,Oligny,False,276
Hampstead,Rockingham,State Representative,34,R,Oligny,False,400
Kingston,Rockingham,State Representative,34,R,Oligny,False,239
